	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d
	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1	FS1_1
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
100	-127.50400	-746.42566	1996.69812	-183.42677	-814.10211	2082.32080	-84.13049	-806.01648	1948.24255	-91.35173	-833.11804	1953.44983	-74.83639	-825.21442	2019.19678
101	-123.12012	-742.13690	1992.26538	-178.58604	-810.41486	2078.23267	-79.17569	-798.75653	1937.52405	-87.71426	-830.34338	1950.62659	-70.13954	-820.25824	2013.88354
102	-118.73450	-737.81219	1987.75195	-173.70963	-806.68695	2074.09814	-74.25108	-791.37256	1926.65942	-84.04397	-827.52460	1947.79919	-65.43105	-815.24628	2008.53149
103	-114.35376	-733.45367	1983.16943	-168.80431	-802.92035	2069.92676	-69.36544	-783.86700	1915.66138	-80.34663	-824.66418	1944.97961	-60.71834	-810.18188	2003.15344
104	-109.98453	-729.06317	1978.52954	-163.87688	-799.11688	2065.72754	-64.52740	-776.24237	1904.54224	-76.62800	-821.76483	1942.18018	-56.00894	-805.06848	1997.76331
105	-105.63348	-724.64270	1973.84448	-158.93417	-795.27826	2061.51074	-59.74535	-768.50098	1893.31372	-72.89383	-818.82886	1939.41333	-51.31021	-799.90930	1992.37451
106	-101.30725	-720.19421	1969.12549	-153.98297	-791.40601	2057.28613	-55.02741	-760.64539	1881.98706	-69.14983	-815.85876	1936.69141	-46.62955	-794.70752	1987.00049
107	-97.01237	-715.71948	1964.38452	-149.02998	-787.50177	2053.06372	-50.38144	-752.67773	1870.57263	-65.40166	-812.85669	1934.02686	-41.97412	-789.46631	1981.65430
108	-92.75529	-711.22046	1959.63269	-144.08189	-783.56689	2048.85327	-45.81487	-744.60040	1859.08044	-61.65492	-809.82489	1931.43164	-37.35106	-784.18866	1976.34863
109	-88.54234	-706.69885	1954.88074	-139.14529	-779.60272	2044.66455	-41.33482	-736.41583	1847.51941	-57.91518	-806.76550	1928.91797	-32.76733	-778.87762	1971.09558
110	-84.37964	-702.15656	1950.13879	-134.22668	-775.61053	2040.50659	-36.94798	-728.12628	1835.89783	-54.18788	-803.68036	1926.49658	-28.22964	-773.53607	1965.90662
111	-80.27310	-697.59546	1945.41650	-129.33240	-771.59149	2036.38806	-32.66065	-719.73413	1824.22327	-50.47842	-800.57147	1924.17859	-23.74460	-768.16687	1960.79236
112	-76.22840	-693.01721	1940.72266	-124.46864	-767.54694	2032.31689	-28.47864	-711.24176	1812.50244	-46.79208	-797.44049	1921.97388	-19.31845	-762.77271	1955.76257
113	-72.25098	-688.42371	1936.06543	-119.64146	-763.47797	2028.30066	-24.40736	-702.65155	1800.74170	-43.13403	-794.28925	1919.89172	-14.95732	-757.35651	1950.82593
114	-68.34593	-683.81677	1931.45215	-114.85669	-759.38574	2024.34583	-20.45172	-693.96594	1788.94629	-39.50931	-791.11951	1917.94055	-10.66693	-751.92090	1945.99048
115	-64.51805	-679.19812	1926.88965	-110.11995	-755.27142	2020.45813	-16.61618	-685.18744	1777.12122	-35.92279	-787.93286	1916.12793	-6.45282	-746.46857	1941.26318
116	-60.77175	-674.56958	1922.38367	-105.43661	-751.13611	2016.64246	-12.90474	-676.31860	1765.27075	-32.37920	-784.73108	1914.46045	-2.32008	-741.00220	1936.64966
117	-57.11114	-669.93292	1917.93945	-100.81178	-746.98083	2012.90320	-9.32086	-667.36206	1753.39868	-28.88307	-781.51569	1912.94385	1.72643	-735.52435	1932.15479
118	-53.53989	-665.28979	1913.56128	-96.25034	-742.80676	2009.24341	-5.86760	-658.32050	1741.50806	-25.43871	-778.28839	1911.58301	5.68222	-730.03772	1927.78271
119	-50.06134	-660.64191	1909.25317	-91.75681	-738.61487	2005.66553	-2.54749	-649.19666	1729.60156	-22.05022	-775.05066	1910.38184	9.54329	-724.54474	1923.53638
120	-46.67840	-655.99103	1905.01782	-87.33548	-734.40613	2002.17126	0.63736	-639.99341	1717.68188	-18.72147	-771.80414	1909.34351	13.30589	-719.04785	1919.41785
121	-43.39366	-651.33868	1900.85803	-82.99027	-730.18146	1998.76147	3.68535	-630.71375	1705.75098	-15.45607	-768.55035	1908.47021	16.96680	-713.54932	1915.42834
122	-40.20932	-646.68658	1896.77551	-78.72486	-725.94177	1995.43604	6.59528	-621.36066	1693.81030	-12.25737	-765.29065	1907.76343	20.52306	-708.05157	1911.56836
123	-37.12721	-642.03638	1892.77173	-74.54256	-721.68781	1992.19421	9.36642	-611.93732	1681.86157	-9.12842	-762.02655	1907.22388	23.97223	-702.55670	1907.83765
124	-34.14883	-637.38953	1888.84753	-70.44640	-717.42041	1989.03455	11.99843	-602.44696	1669.90601	-6.07199	-758.75928	1906.85144	27.31215	-697.06683	1904.23511
125	-31.27541	-632.74762	1885.00342	-66.43908	-713.14014	1985.95508	14.49136	-592.89288	1657.94495	-3.09056	-755.49011	1906.64539	30.54114	-691.58398	1900.75916
126	-28.50780	-628.11224	1881.23926	-62.52303	-708.84753	1982.95288	16.84564	-583.27850	1645.97925	-0.18631	-752.22021	1906.60413	33.65781	-686.10999	1897.40747
127	-25.84660	-623.48474	1877.55518	-58.70036	-704.54303	1980.02466	19.06201	-573.60730	1634.01050	2.63890	-748.95050	1906.72559	36.66110	-680.64673	1894.17700
128	-23.29214	-618.86670	1873.94995	-54.97286	-700.22687	1977.16626	21.14160	-563.88287	1622.03943	5.38350	-745.68201	1907.00708	39.55040	-675.19586	1891.06470
129	-20.84454	-614.25934	1870.42297	-51.34209	-695.89935	1974.37354	23.08577	-554.10889	1610.06763	8.04622	-742.41534	1907.44507	42.32526	-669.75891	1888.06616
130	-18.50363	-609.66400	1866.97290	-47.80931	-691.56055	1971.64111	24.89622	-544.28906	1598.09619	10.62607	-739.15125	1908.03589	44.98564	-664.33740	1885.17725
131	-16.26906	-605.08191	1863.59827	-44.37557	-687.21045	1968.96350	26.57489	-534.42719	1586.12695	13.12234	-735.89008	1908.77490	47.53168	-658.93262	1882.39307
132	-14.14027	-600.51422	1860.29749	-41.04166	-682.84888	1966.33472	28.12399	-524.52710	1574.16187	15.53459	-732.63220	1909.65698	49.96385	-653.54572	1879.70825
133	-12.11659	-595.96179	1857.06860	-37.80815	-678.47565	1963.74878	29.54593	-514.59271	1562.20288	17.86261	-729.37781	1910.67676	52.28275	-648.17773	1877.11719
134	-10.19711	-591.42560	1853.90942	-34.67543	-674.09033	1961.19873	30.84335	-504.62796	1550.25269	20.10641	-726.12677	1911.82776	54.48929	-642.82947	1874.61401
135	-8.38083	-586.90625	1850.81812	-31.64375	-669.69263	1958.67725	32.01906	-494.63690	1538.31396	22.26624	-722.87903	1913.10376	56.58447	-637.50177	1872.19250
136	-6.66660	-582.40442	1847.79187	-28.71317	-665.28198	1956.17749	33.07600	-484.62369	1526.38989	24.34248	-719.63409	1914.49780	58.56949	-632.19519	1869.84631
137	-5.05319	-577.92065	1844.82874	-25.88361	-660.85785	1953.69177	34.01733	-474.59253	1514.48401	26.33574	-716.39166	1916.00256	60.44574	-626.91010	1867.56885
138	-3.53928	-573.45520	1841.92603	-23.15488	-656.41956	1951.21240	34.84630	-464.54776	1502.60034	28.24672	-713.15100	1917.61060	62.21463	-621.64673	1865.35352
139	-2.12344	-569.00830	1839.08130	-20.52673	-651.96637	1948.73169	35.56633	-454.49380	1490.74341	30.07626	-709.91144	1919.31409	63.87778	-616.40515	1863.19360
140	-0.80421	-564.58008	1836.29199	-17.99881	-647.49744	1946.24219	36.18095	-444.43518	1478.91797	31.82530	-706.67218	1921.10510	65.43674	-611.18542	1861.08228
141	0.41989	-560.17035	1833.55591	-15.57071	-643.01208	1943.73596	36.69391	-434.37653	1467.12939	33.49484	-703.43213	1922.97571	66.89325	-605.98724	1859.01343
142	1.55045	-555.77899	1830.87061	-13.24197	-638.50940	1941.20557	37.10899	-424.32257	1455.38330	35.08597	-700.19037	1924.91785	68.24896	-600.81018	1856.98022
143	2.58905	-551.40576	1828.23328	-11.01212	-633.98846	1938.64355	37.43022	-414.27826	1443.68579	36.59978	-696.94568	1926.92346	69.50568	-595.65356	1854.97632
144	3.53734	-547.05011	1825.64197	-8.88068	-629.44836	1936.04285	37.66167	-404.24857	1432.04370	38.03738	-693.69696	1928.98462	70.66513	-590.51678	1852.99597
145	4.39693	-542.71155	1823.09412	-6.84714	-624.88806	1933.39648	37.80753	-394.23865	1420.46362	39.39995	-690.44312	1931.09351	71.72903	-585.39893	1851.03308
146	5.16949	-538.38947	1820.58740	-4.91100	-620.30670	1930.69800	37.87215	-384.25375	1408.95300	40.68860	-687.18274	1933.24243	72.69919	-580.29895	1849.08203
147	5.85672	-534.08301	1818.11938	-3.07173	-615.70325	1927.94067	37.85988	-374.29929	1397.51929	41.90446	-683.91467	1935.42383	73.57727	-575.21558	1847.13733
148	6.46034	-529.79138	1815.68799	-1.32889	-611.07660	1925.11890	37.77518	-364.38077	1386.17041	43.04865	-680.63745	1937.63049	74.36502	-570.14764	1845.19360
149	6.98207	-525.51355	1813.29028	0.31804	-606.42572	1922.22656	37.62245	-354.50385	1374.91443	44.12224	-677.34979	1939.85522	75.06406	-565.09357	1843.24573
150	7.42371	-521.24854	1810.92371	1.86955	-601.74945	1919.25842	37.40613	-344.67422	1363.75928	45.12630	-674.05011	1942.09119	75.67606	-560.05176	1841.28857
151	7.78706	-516.99524	1808.58582	3.32616	-597.04657	1916.20886	37.13051	-334.89774	1352.71362	46.06187	-670.73700	1944.33154	76.20258	-555.02039	1839.31714
152	8.07405	-512.75238	1806.27356	4.68832	-592.31598	1913.07312	36.79987	-325.18024	1341.78564	46.92999	-667.40894	1946.56958	76.64523	-549.99744	1837.32642
153	8.28658	-508.51880	1803.98389	5.95659	-587.55634	1909.84619	36.41830	-315.52762	1330.98364	47.73164	-664.06421	1948.79883	77.00552	-544.98096	1835.31128
154	8.42668	-504.29324	1801.71338	7.13147	-582.76630	1906.52332	35.98987	-305.94574	1320.31592	48.46783	-660.70123	1951.01270	77.28494	-539.96857	1833.26636
155	8.49649	-500.07440	1799.45874	8.21352	-577.94446	1903.09973	35.51840	-296.44046	1309.79089	49.13957	-657.31818	1953.20435	77.48502	-534.95789	1831.18652
156	8.49823	-495.86099	1797.21606	9.20332	-573.08936	1899.57104	35.00764	-287.01755	1299.41675	49.74783	-653.91333	1955.36707	77.60718	-529.94629	1829.06616
157	8.43417	-491.65176	1794.98157	10.10147	-568.19946	1895.93286	34.46123	-277.68268	1289.20178	50.29366	-650.48499	1957.49426	77.65295	-524.93115	1826.89954
158	8.30673	-487.44562	1792.75110	10.90862	-563.27338	1892.18042	33.88260	-268.44144	1279.15405	50.77805	-647.03125	1959.57898	77.62378	-519.90961	1824.68079
159	8.11841	-483.24136	1790.52051	11.62544	-558.30945	1888.30933	33.27513	-259.29926	1269.28149	51.20207	-643.55048	1961.61401	77.52121	-514.87872	1822.40381
160	7.87181	-479.03790	1788.28552	12.25272	-553.30615	1884.31543	32.64200	-250.26151	1259.59241	51.56683	-640.04071	1963.59204	77.34668	-509.83548	1820.06238
161	7.56958	-474.83423	1786.04175	12.79118	-548.26184	1880.19385	31.98636	-241.33344	1250.09460	51.87349	-636.50037	1965.50562	77.10178	-504.77692	1817.65015
162	7.21446	-470.62949	1783.78467	13.24168	-543.17499	1875.94019	31.31122	-232.52011	1240.79590	52.12323	-632.92755	1967.34692	76.78806	-499.69995	1815.16077
163	6.80927	-466.42285	1781.51025	13.60510	-538.04401	1871.55029	30.61955	-223.82660	1231.70471	52.31728	-629.32068	1969.10815	76.40707	-494.60150	1812.58777
164	6.35686	-462.21356	1779.21411	13.88240	-532.86719	1867.01929	29.91422	-215.25781	1222.82861	52.45688	-625.67816	1970.78113	75.96057	-489.47849	1809.92468
165	5.86008	-458.00095	1776.89197	14.07465	-527.64294	1862.34302	29.19798	-206.81859	1214.17578	52.54335	-621.99829	1972.35767	75.45020	-484.32794	1807.16504
166	5.32184	-453.78442	1774.53979	14.18297	-522.36975	1857.51660	28.47360	-198.51369	1205.75391	52.57806	-618.27960	1973.82935	74.87781	-479.14697	1804.30249
167	4.74503	-449.56342	1772.15356	14.20863	-517.04602	1852.53589	27.74368	-190.34781	1197.57104	52.56239	-614.52051	1975.18774	74.24518	-473.93268	1801.33130
168	4.13251	-445.33752	1769.72949	14.15303	-511.67038	1847.39648	27.01083	-182.32561	1189.63477	52.49774	-610.71960	1976.42432	73.55429	-468.68237	1798.24512
169	3.48714	-441.10632	1767.26392	14.01767	-506.24139	1842.09424	26.27753	-174.45164	1181.95288	52.38557	-606.87555	1977.53040	72.80701	-463.39346	1795.03833
170	2.81168	-436.86945	1764.75342	13.80415	-500.75784	1836.62476	25.54619	-166.73044	1174.53259	52.22736	-602.98688	1978.49731	72.00537	-458.06360	1791.70581
171	2.10889	-432.62671	1762.19458	13.51427	-495.21857	1830.98413	24.81909	-159.16644	1167.38123	52.02457	-599.05243	1979.31653	71.15134	-452.69055	1788.24219
172	1.38144	-428.37790	1759.58459	13.14992	-489.62253	1825.16846	24.09850	-151.76404	1160.50549	51.77876	-595.07080	1979.97949	70.24683	-447.27222	1784.64258
173	0.63193	-424.12292	1756.92041	12.71315	-483.96890	1819.17395	23.38649	-144.52756	1153.91211	51.49146	-591.04083	1980.47754	69.29385	-441.80661	1780.90247
174	-0.13716	-419.86172	1754.19922	12.20610	-478.25696	1812.99683	22.68512	-137.46123	1147.60730	51.16417	-586.96118	1980.80249	68.29425	-436.29199	1777.01746
175	-0.92340	-415.59442	1751.41833	11.63106	-472.48611	1806.63391	21.99628	-130.56920	1141.59717	50.79846	-582.83069	1980.94580	67.24994	-430.72687	1772.98340
176	-1.72447	-411.32111	1748.57520	10.99040	-466.65601	1800.08179	21.32173	-123.85551	1135.88708	50.39586	-578.64825	1980.89917	66.16263	-425.10977	1768.79639
177	-2.53813	-407.04199	1745.66748	10.28661	-460.76633	1793.33728	20.66319	-117.32410	1130.48242	49.95792	-574.41260	1980.65454	65.03406	-419.43942	1764.45288
178	-3.36229	-402.75735	1742.69287	9.52223	-454.81689	1786.39734	20.02219	-110.97875	1125.38782	49.48619	-570.12274	1980.20361	63.86578	-413.71475	1759.94946
179	-4.19490	-398.46765	1739.64893	8.69986	-448.80774	1779.25952	19.40019	-104.82312	1120.60791	48.98221	-565.77747	1979.53845	62.65939	-407.93481	1755.28296
180	-5.03406	-394.17334	1736.53381	7.82214	-442.73889	1771.92090	18.79849	-98.86072	1116.14661	48.44753	-561.37579	1978.65149	61.41626	-402.09882	1750.45044
181	-5.87791	-389.87494	1733.34534	6.89177	-436.61047	1764.37939	18.21829	-93.09488	1112.00769	47.88367	-556.91663	1977.53503	60.13766	-396.20624	1745.44922
182	-6.72478	-385.57318	1730.08154	5.91144	-430.42279	1756.63245	17.66060	-87.52878	1108.19434	47.29213	-552.39905	1976.18164	58.82492	-390.25665	1740.27661
183	-7.57297	-381.26877	1726.74048	4.88380	-424.17615	1748.67847	17.12633	-82.16541	1104.70947	46.67441	-547.82214	1974.58398	57.47910	-384.24994	1734.93066
184	-8.42090	-376.96249	1723.32056	3.81155	-417.87091	1740.51575	16.61617	-77.00755	1101.55542	46.03200	-543.18494	1972.73499	56.10132	-378.18613	1729.40930
185	-9.26703	-372.65530	1719.82007	2.69733	-411.50766	1732.14258	16.13065	-72.05775	1098.73438	45.36636	-538.48669	1970.62781	54.69250	-372.06543	1723.71069
186	-10.10991	-368.34811	1716.23706	1.54372	-405.08691	1723.55762	15.67017	-67.31834	1096.24768	44.67891	-533.72650	1968.25586	53.25363	-365.88824	1717.83362
187	-10.94807	-364.04193	1712.57043	0.35320	-398.60928	1714.76025	15.23489	-62.79134	1094.09668	43.97104	-528.90369	1965.61279	51.78549	-359.65527	1711.77673
188	-11.78009	-359.73782	1708.81860	-0.87178	-392.07553	1705.74939	14.82487	-58.47848	1092.28223	43.24413	-524.01764	1962.69250	50.28894	-353.36731	1705.53931
189	-12.60454	-355.43698	1704.98035	-2.12883	-385.48639	1696.52441	14.43991	-54.38117	1090.80469	42.49951	-519.06763	1959.48926	48.76471	-347.02545	1699.12061
190	-13.42006	-351.14056	1701.05444	-3.41565	-378.84277	1687.08521	14.07968	-50.50045	1089.66382	41.73851	-514.05316	1955.99768	47.21347	-340.63086	1692.52063
191	-14.22527	-346.84988	1697.04004	-4.72993	-372.14560	1677.43164	13.74361	-46.83698	1088.85901	40.96237	-508.97363	1952.21277	45.63596	-334.18503	1685.73938
192	-15.01881	-342.56625	1692.93628	-6.06946	-365.39587	1667.56421	13.43095	-43.39100	1088.38965	40.17232	-503.82870	1948.12988	44.03278	-327.68945	1678.77710
193	-15.79936	-338.29105	1688.74243	-7.43192	-358.59482	1657.48315	13.14075	-40.16234	1088.25391	39.36952	-498.61798	1943.74487	42.40463	-321.14597	1671.63452
194	-16.56567	-334.02570	1684.45813	-8.81499	-351.74368	1647.19019				38.55511	-493.34116	1939.05396	40.75209	-314.55640	1664.31274
195	-17.31650	-329.77167	1680.08313	-10.21626	-344.84387	1636.68652				37.73018	-487.99792	1934.05383	39.07587	-307.92288	1656.81274
196	-18.05066	-325.53055	1675.61743	-11.63330	-337.89706	1625.97400				36.89574	-482.58813	1928.74170	37.37657	-301.24762	1649.13623
197				-13.06358	-330.90500	1615.05518				36.05276	-477.11163	1923.11523	35.65485	-294.53296	1641.28516
198				-14.50455	-323.86966	1603.93298				35.20215	-471.56842	1917.17310	33.91145	-287.78146	1633.26147
199				-15.95361	-316.79327	1592.61084				34.34476	-465.95847	1910.91357	32.14708	-280.99576	1625.06763
